step,train_loss
1,1.0177857875823975
2,0.8966004252433777
3,0.937157154083252
4,0.9358428716659546
5,0.8112820386886597
6,0.8221437335014343
7,0.8675991296768188
8,0.6006135940551758
9,0.6535256505012512
10,0.4001050591468811
11,0.5533823370933533
12,0.48150795698165894
13,0.585071861743927
14,0.5470849871635437
15,0.6105494499206543
16,0.47993120551109314
17,0.5384252071380615
18,0.36584773659706116
19,0.5562019944190979
20,0.5330529808998108
21,0.5263371467590332
22,0.44384467601776123
23,0.38175612688064575
24,0.4470278024673462
25,0.3692021369934082
26,0.4499962031841278
27,0.44705307483673096
28,0.45864248275756836
29,0.6161113977432251
30,0.6095938086509705
31,0.4066725969314575
32,0.39372381567955017
33,0.46446752548217773
34,0.40182340145111084
35,0.5521240830421448
36,0.5242913365364075
37,0.4303169548511505
38,0.4873112142086029
39,0.4838446378707886
40,0.35937032103538513
41,0.5295170545578003
42,0.7113325595855713
43,0.5633000731468201
44,0.2962758541107178
45,0.5580011606216431
46,0.5735875964164734
47,0.5592848658561707
48,0.44367149472236633
49,0.44478464126586914
50,0.35192039608955383
51,0.4748157560825348
52,0.4678937792778015
53,0.39857029914855957
54,0.5200872421264648
55,0.459329217672348
56,0.5219277739524841
57,0.4863637089729309
58,0.33513641357421875
59,0.45766502618789673
60,0.46597516536712646
61,0.3264784514904022
62,0.5564414262771606
63,0.38259828090667725
64,0.39623573422431946
65,0.4505421817302704
66,0.46815672516822815
67,0.4072808027267456
68,0.43494123220443726
69,0.35665184259414673
70,0.5438115000724792
71,0.44736164808273315
72,0.38822031021118164
73,0.3047882318496704
74,0.45499008893966675
75,0.44856444001197815
76,0.5411309599876404
77,0.4801807701587677
78,0.45145928859710693
79,0.5378482341766357
80,0.5119361281394958
81,0.30945873260498047
82,0.48907336592674255
83,0.36554646492004395
84,0.5195234417915344
85,0.3378603160381317
86,0.5242719650268555
87,0.5222095847129822
88,0.3482154309749603
89,0.33526334166526794
90,0.4695141911506653
91,0.4525337219238281
92,0.47188690304756165
93,0.5640879273414612
94,0.3327569365501404
95,0.36502689123153687
96,0.3516201376914978
97,0.338144451379776
98,0.2952442169189453
99,0.4702938497066498
100,0.4630581736564636
101,0.48906752467155457
102,0.6627001166343689
103,0.5957485437393188
104,0.5267664790153503
105,0.32016468048095703
106,0.4687345325946808
107,0.44913241267204285
108,0.5327380299568176
109,0.44336968660354614
110,0.4853787124156952
111,0.4962765872478485
112,0.4385562539100647
113,0.7062923312187195
114,0.360439270734787
115,0.4490911364555359
116,0.3092508912086487
117,0.2938728928565979
118,0.4147547483444214
119,0.394060343503952
120,0.4621073007583618
121,0.49999040365219116
122,0.4164426326751709
123,0.5898513197898865
124,0.4654814302921295
125,0.4284331202507019
126,0.47626638412475586
127,0.46075841784477234
128,0.398761510848999
129,0.3310137987136841
130,0.5686359405517578
131,0.409258097410202
132,0.29689347743988037
133,0.4703540802001953
134,0.3945067822933197
135,0.4669756591320038
136,0.4508957266807556
137,0.3887230157852173
138,0.371692031621933
139,0.3416155278682709
140,0.3489326238632202
141,0.38745173811912537
142,0.5532870292663574
143,0.33876490592956543
144,0.5843132734298706
145,0.4723084568977356
146,0.5001486539840698
147,0.43400073051452637
148,0.6040107011795044
149,0.4329260289669037
150,0.5837555527687073
151,0.3243318200111389
152,0.5480298399925232
153,0.4654839336872101
154,0.30540725588798523
155,0.6062138676643372
156,0.355315238237381
157,0.5098699927330017
158,0.6355686783790588
159,0.34248727560043335
160,0.6306390166282654
161,0.5139646530151367
162,0.40782874822616577
163,0.2811638116836548
164,0.47917303442955017
165,0.3392333388328552
166,0.2738138437271118
167,0.41570764780044556
168,0.4787598252296448
169,0.5011730790138245
170,0.45000818371772766
171,0.4242047369480133
172,0.46679410338401794
173,0.5600395798683167
174,0.5072989463806152
175,0.3513791561126709
176,0.5935873985290527
177,0.4532182812690735
178,0.39003267884254456
179,0.5651066899299622
180,0.31308233737945557
181,0.4634550213813782
182,0.45650309324264526
183,0.6785416007041931
184,0.40505388379096985
185,0.2865353524684906
186,0.3202850818634033
187,0.44072726368904114
188,0.49784478545188904
189,0.43344438076019287
190,0.4617367088794708
191,0.39062756299972534
192,0.6341350674629211
193,0.39523690938949585
194,0.36838123202323914
195,0.4670121371746063
196,0.37390199303627014
197,0.4366684556007385
198,0.5440179109573364
199,0.46486860513687134
200,0.4020873010158539
201,0.4177166223526001
202,0.4439700245857239
203,0.35076701641082764
204,0.5451148152351379
205,0.48321717977523804
206,0.43809404969215393
207,0.6109931468963623
208,0.43076810240745544
209,0.42853114008903503
210,0.3745223879814148
211,0.42355239391326904
212,0.39910221099853516
213,0.32868337631225586
214,0.45852670073509216
215,0.3124418556690216
216,0.5046557784080505
217,0.4041115343570709
218,0.5743489265441895
219,0.563828706741333
220,0.4753667712211609
221,0.5807793140411377
222,0.39902326464653015
223,0.4602493345737457
224,0.5485285520553589
225,0.46679845452308655
226,0.6336188912391663
227,0.44126105308532715
228,0.37914782762527466
229,0.4370582103729248
230,0.5064469575881958
231,0.4384777247905731
232,0.4329869747161865
233,0.4877805709838867
234,0.4830048084259033
235,0.3490358293056488
236,0.38477233052253723
237,0.420441210269928
238,0.5749317407608032
239,0.4977002441883087
240,0.4939347505569458
241,0.4698488116264343
242,0.447537899017334
243,0.48370692133903503
244,0.39378029108047485
245,0.43350356817245483
246,0.6360169649124146
247,0.5784693956375122
248,0.29566171765327454
249,0.4856736958026886
250,0.3264690935611725
251,0.34733808040618896
252,0.39404335618019104
253,0.3725101053714752
254,0.30150744318962097
255,0.2744169533252716
256,0.44667190313339233
257,0.4530872404575348
258,0.3887174427509308
259,0.3430887460708618
260,0.43642449378967285
261,0.4237779974937439
262,0.42356428503990173
263,0.5271502137184143
264,0.405735582113266
265,0.32501184940338135
266,0.5486544370651245
267,0.614708662033081
268,0.6606891751289368
269,0.6119882464408875
270,0.45896390080451965
271,0.44341638684272766
272,0.3933914303779602
273,0.3876872956752777
274,0.5411574244499207
275,0.3441838026046753
276,0.4119946360588074
277,0.5821660161018372
278,0.3177654445171356
279,0.43188896775245667
280,0.46687889099121094
281,0.45277196168899536
282,0.5393759608268738
283,0.5456792116165161
284,0.39647379517555237
285,0.4239178001880646
286,0.5726624727249146
287,0.3288634121417999
288,0.6876607537269592
289,0.3929975628852844
290,0.4466785788536072
291,0.43546342849731445
292,0.4859781563282013
293,0.39129364490509033
294,0.3527347147464752
295,0.5611658096313477
296,0.41395333409309387
297,0.3216281831264496
298,0.5734283328056335
299,0.4775380492210388
300,0.4833959639072418
301,0.35991543531417847
302,0.662954568862915
303,0.3833131790161133
304,0.6054944396018982
305,0.3205912411212921
306,0.313220739364624
307,0.4265240430831909
308,0.41578030586242676
309,0.3156018853187561
310,0.3714372217655182
311,0.6388759016990662
312,0.32907938957214355
313,0.3266330063343048
314,0.5876815915107727
315,0.3976159393787384
316,0.2907930612564087
317,0.33609306812286377
318,0.413553386926651
319,0.493364155292511
320,0.3775274455547333
321,0.41269558668136597
322,0.6431475877761841
323,0.4553430676460266
324,0.44263333082199097
325,0.3166334331035614
326,0.5955103039741516
327,0.38304969668388367
328,0.5523333549499512
329,0.46654456853866577
330,0.6440741419792175
331,0.5866290926933289
332,0.3580644130706787
333,0.31033024191856384
334,0.4576149582862854
335,0.6290374994277954
336,0.30086851119995117
337,0.3518786132335663
338,0.42937400937080383
339,0.29950854182243347
340,0.7088912129402161
341,0.47252681851387024
342,0.40474173426628113
343,0.4890240728855133
344,0.3083046078681946
345,0.27898019552230835
346,0.49783506989479065
347,0.3353756070137024
348,0.32865533232688904
349,0.35597342252731323
350,0.43060392141342163
351,0.3739224374294281
352,0.5069208145141602
353,0.5724892020225525
354,0.35838034749031067
355,0.3949538469314575
356,0.7165278792381287
357,0.448513001203537
358,0.6242349147796631
359,0.6257725358009338
360,0.449144184589386
361,0.3979671001434326
362,0.42927929759025574
363,0.3621259927749634
364,0.3324633538722992
365,0.2803269922733307
366,0.6069302558898926
367,0.30818915367126465
368,0.4056301712989807
369,0.674626350402832
370,0.4180281162261963
371,0.426047682762146
372,0.4691198766231537
373,0.3958247900009155
374,0.3039014935493469
375,0.3582650125026703
376,0.5005480051040649
377,0.4234917163848877
378,0.5263911485671997
379,0.3309782147407532
380,0.5918018817901611
381,0.36011987924575806
382,0.5220784544944763
383,0.35134899616241455
384,0.5966086387634277
385,0.26674216985702515
386,0.37973666191101074
387,0.5081436038017273
388,0.2706671953201294
389,0.4642590582370758
390,0.34679320454597473
391,0.4292791485786438
392,0.6098910570144653
393,0.6229047775268555
394,0.7169190645217896
395,0.3789694309234619
396,0.2848953604698181
397,0.3181501626968384
398,0.4122382700443268
399,0.42360079288482666
400,0.34823429584503174
401,0.4021788239479065
402,0.388130247592926
403,0.4944356083869934
404,0.4530159533023834
405,0.3647151589393616
406,0.37844106554985046
407,0.4679963290691376
408,0.4552239775657654
409,0.51539546251297
410,0.3077671229839325
411,0.5212447047233582
412,0.35175004601478577
413,0.4943537712097168
414,0.41270333528518677
415,0.2931513786315918
416,0.40746939182281494
417,0.5891514420509338
418,0.29909268021583557
419,0.3062613308429718
420,0.428918719291687
421,0.33458611369132996
422,0.3217373788356781
423,0.38128775358200073
424,0.49301955103874207
425,0.4945635199546814
426,0.5538437366485596
427,0.370195597410202
428,0.6617342829704285
429,0.31881552934646606
430,0.5268138647079468
431,0.28341493010520935
432,0.4222029745578766
433,0.3644062578678131
434,0.5386348366737366
435,0.3661271333694458
436,0.2959555983543396
437,0.41502702236175537
438,0.4442353844642639
439,0.43700048327445984
440,0.46615898609161377
441,0.5428271293640137
442,0.46371039748191833
443,0.4904203712940216
444,0.320253849029541
445,0.5980132818222046
446,0.5256706476211548
447,0.3717479109764099
448,0.5437383055686951
449,0.3279336988925934
450,0.620313286781311
451,0.37075886130332947
452,0.3869968354701996
453,0.3688693642616272
454,0.4763023257255554
455,0.4381251037120819
456,0.4469495117664337
457,0.4788849949836731
458,0.43751394748687744
459,0.4018934965133667
460,0.40939566493034363
461,0.3303545117378235
462,0.556602418422699
463,0.4521137475967407
464,0.3173970580101013
465,0.504787802696228
466,0.32172858715057373
467,0.36331379413604736
468,0.3003869652748108
469,0.42997288703918457
470,0.6594671010971069
471,0.6139931082725525
472,0.33180421590805054
473,0.407517671585083
474,0.28327319025993347
475,0.47160473465919495
476,0.4464617371559143
477,0.3542424738407135
478,0.5229800343513489
479,0.3888881206512451
480,0.41945552825927734
481,0.37305349111557007
482,0.4564490020275116
483,0.46632617712020874
484,0.47119829058647156
485,0.4436608552932739
486,0.391575425863266
487,0.4579089283943176
488,0.3807834982872009
489,0.5038631558418274
490,0.4363582730293274
491,0.3116241991519928
492,0.4741920530796051
493,0.46034085750579834
494,0.37867528200149536
495,0.42721667885780334
496,0.48281073570251465
497,0.5351128578186035
498,0.26957300305366516
499,0.4500444531440735
500,0.396877259016037
501,0.45121580362319946
502,0.3886314928531647
503,0.29713478684425354
504,0.3620985150337219
505,0.27854791283607483
506,0.38532841205596924
507,0.60199373960495
508,0.35330677032470703
509,0.357452929019928
510,0.49027714133262634
511,0.6396669149398804
512,0.5798256397247314
513,0.4544636607170105
514,0.4738689959049225
515,0.4263240396976471
516,0.33183521032333374
517,0.48349112272262573
518,0.4275713860988617
519,0.5191399455070496
520,0.31887978315353394
521,0.44457560777664185
522,0.3387618064880371
523,0.391174852848053
524,0.45624077320098877
525,0.3778006136417389
526,0.5832513570785522
527,0.4367397129535675
528,0.36655426025390625
529,0.3360974192619324
530,0.4414491057395935
531,0.5307430028915405
532,0.377419650554657
533,0.28531375527381897
534,0.38065093755722046
535,0.49007391929626465
536,0.513434886932373
537,0.382591187953949
538,0.32903391122817993
539,0.4018804430961609
540,0.5745401382446289
541,0.46105632185935974
542,0.32588812708854675
543,0.5083538293838501
544,0.5281991362571716
545,0.3379884958267212
546,0.530017614364624
547,0.5161052346229553
548,0.3142075836658478
549,0.4328829348087311
550,0.4227050840854645
551,0.42285409569740295
552,0.3806532323360443
553,0.32344457507133484
554,0.4939477741718292
555,0.36027801036834717
556,0.6345621347427368
557,0.36493784189224243
558,0.5221129655838013
559,0.29781824350357056
560,0.45371657609939575
561,0.3299356698989868
562,0.36168020963668823
563,0.3015555739402771
564,0.4794568419456482
565,0.26543474197387695
566,0.5099860429763794
567,0.5286033153533936
568,0.4336744546890259
569,0.3848824203014374
570,0.45937469601631165
571,0.6847785115242004
572,0.3111431896686554
573,0.5771039128303528
574,0.3216424584388733
575,0.43752437829971313
576,0.32680854201316833
577,0.3426336646080017
578,0.3133581280708313
579,0.4529566466808319
580,0.39321833848953247
581,0.2867829203605652
582,0.591076135635376
583,0.40073785185813904
584,0.5164201855659485
585,0.3660411536693573
586,0.41605591773986816
587,0.4118994176387787
588,0.28730708360671997
589,0.49958717823028564
590,0.37715521454811096
591,0.3890186846256256
592,0.36374199390411377
593,0.4901914596557617
594,0.44611161947250366
595,0.5494991540908813
596,0.3242238759994507
597,0.3538067638874054
598,0.44278115034103394
599,0.3389861285686493
600,0.3841906189918518
601,0.35978108644485474
602,0.3210727870464325
603,0.34211552143096924
604,0.4074598550796509
605,0.600682258605957
606,0.3739311993122101
607,0.3681056499481201
608,0.41775625944137573
609,0.5137639045715332
610,0.3664010763168335
611,0.3230748474597931
612,0.5644833445549011
613,0.3731244206428528
614,0.30236339569091797
615,0.5733325481414795
616,0.39755308628082275
617,0.29142165184020996
618,0.3867255747318268
619,0.46528756618499756
620,0.4527372419834137
621,0.4209642708301544
622,0.5686690211296082
623,0.3376083970069885
624,0.30731403827667236
625,0.40059006214141846
626,0.5816963315010071
627,0.4720163941383362
628,0.4038691520690918
629,0.5154832601547241
630,0.37990644574165344
631,0.5103287696838379
632,0.4947058856487274
633,0.4232177734375
634,0.3982936143875122
635,0.3617398142814636
636,0.4669762849807739
637,0.43510574102401733
638,0.5619382858276367
639,0.4620666205883026
640,0.3592398166656494
641,0.4809685945510864
642,0.3928576707839966
643,0.34558820724487305
644,0.5238580703735352
645,0.42604202032089233
646,0.2975860834121704
647,0.4209706783294678
648,0.3930492401123047
649,0.37829169631004333
650,0.4518873393535614
651,0.32832103967666626
652,0.2595645487308502
653,0.34811344742774963
654,0.42724597454071045
655,0.49305465817451477
656,0.46250617504119873
657,0.5463688969612122
658,0.3385072648525238
659,0.4428275525569916
660,0.5649440288543701
661,0.35817039012908936
662,0.6311778426170349
663,0.5674418807029724
664,0.3196117877960205
665,0.46799707412719727
666,0.28713423013687134
667,0.3476744592189789
668,0.33250248432159424
669,0.41113364696502686
670,0.46583786606788635
671,0.4134049713611603
672,0.41680824756622314
673,0.4458021819591522
674,0.3983382284641266
675,0.39984095096588135
676,0.4577031135559082
677,0.40389788150787354
678,0.42376619577407837
679,0.3350888192653656
680,0.4831070303916931
681,0.41887950897216797
682,0.40421491861343384
683,0.38216432929039
684,0.2836920917034149
685,0.6154243350028992
686,0.4224203824996948
687,0.30654168128967285
688,0.5119731426239014
689,0.45330947637557983
690,0.3517061471939087
691,0.4164257049560547
692,0.4956834614276886
693,0.47526001930236816
694,0.49966326355934143
695,0.5689279437065125
696,0.44339263439178467
697,0.29506269097328186
698,0.5578656792640686
699,0.38025176525115967
700,0.5463178157806396
701,0.5595263838768005
702,0.3051532804965973
703,0.3296419084072113
704,0.4239884316921234
705,0.3427160680294037
706,0.31092891097068787
707,0.43228811025619507
708,0.5112396478652954
709,0.3060916066169739
710,0.7053325772285461
711,0.435402512550354
712,0.36391180753707886
713,0.39673444628715515
714,0.4939185380935669
715,0.4189063310623169
716,0.32693371176719666
717,0.33505958318710327
718,0.4437333047389984
719,0.3713146150112152
720,0.44040727615356445
721,0.3093719780445099
722,0.40224984288215637
723,0.674971878528595
724,0.3256641626358032
725,0.5050650238990784
726,0.353631854057312
727,0.3293653726577759
728,0.3693774342536926
729,0.2779000997543335
730,0.5485280752182007
731,0.3199896812438965
732,0.5314250588417053
733,0.35764819383621216
734,0.3979322612285614
735,0.3069020211696625
736,0.4264880418777466
737,0.6482534408569336
738,0.2767249345779419
739,0.4316692352294922
740,0.28771093487739563
741,0.3162795305252075
742,0.5180180668830872
743,0.516644299030304
744,0.45193564891815186
745,0.5789644122123718
746,0.3051536977291107
747,0.3800700902938843
748,0.3342183828353882
749,0.3926491141319275
750,0.35072091221809387
751,0.5607041716575623
752,0.36468634009361267
753,0.465607613325119
754,0.4048844575881958
755,0.42003050446510315
756,0.5460107922554016
757,0.33376577496528625
758,0.30434978008270264
759,0.4143434166908264
760,0.3511178493499756
761,0.41797783970832825
762,0.3156486451625824
763,0.4573107063770294
764,0.5125061869621277
765,0.6369431614875793
766,0.5134554505348206
767,0.2618357539176941
768,0.29480814933776855
769,0.36023420095443726
770,0.33310338854789734
771,0.3114592730998993
772,0.22609859704971313
773,0.4135735034942627
774,0.4534081220626831
775,0.39187487959861755
776,0.32916319370269775
777,0.6280807852745056
778,0.4299299716949463
779,0.41867315769195557
780,0.45518121123313904
781,0.4332984983921051
782,0.4033535420894623
783,0.3635881543159485
784,0.5356540083885193
785,0.3546586334705353
786,0.3233613967895508
787,0.4696265459060669
788,0.25364983081817627
789,0.4737692177295685
790,0.4448241591453552
791,0.37880730628967285
792,0.37003669142723083
793,0.35202333331108093
794,0.516592800617218
795,0.3536123037338257
796,0.3376251757144928
797,0.36426547169685364
798,0.634049654006958
799,0.28436967730522156
800,0.5875288248062134
801,0.6884576082229614
802,0.3746141791343689
803,0.4468064606189728
804,0.42195528745651245
805,0.329458087682724
806,0.4255179762840271
807,0.3698645532131195
808,0.4642944037914276
809,0.2696530520915985
810,0.4029829204082489
811,0.4076753854751587
812,0.4738132655620575
813,0.3169815242290497
814,0.6564611792564392
815,0.4392410218715668
816,0.5483982563018799
817,0.38833504915237427
818,0.2912502884864807
819,0.4594902992248535
820,0.35819700360298157
821,0.3427925109863281
822,0.23743298649787903
823,0.3168277442455292
824,0.5330334901809692
825,0.28648069500923157
826,0.5006546378135681
827,0.39285653829574585
828,0.3410688042640686
829,0.5816715955734253
830,0.3648832440376282
831,0.5584777593612671
832,0.3259178400039673
833,0.4251677989959717
834,0.38720402121543884
835,0.3747335970401764
836,0.4070291519165039
837,0.3138163089752197
838,0.4249347448348999
839,0.4192867577075958
840,0.4740099012851715
841,0.2467629462480545
842,0.431135356426239
843,0.43932080268859863
844,0.2635478079319
845,0.4981015920639038
846,0.4446110129356384
847,0.4059995412826538
848,0.6511272192001343
849,0.48770081996917725
850,0.355223149061203
851,0.3426612317562103
852,0.35240474343299866
853,0.4542175829410553
854,0.7605406641960144
855,0.7476962804794312
856,0.30088919401168823
857,0.32579004764556885
858,0.29533612728118896
859,0.6426749229431152
860,0.37919339537620544
861,0.2683708965778351
862,0.42036882042884827
863,0.4151335656642914
864,0.32039129734039307
865,0.3564441502094269
866,0.35597744584083557
867,0.3498445451259613
868,0.3605400621891022
869,0.46722444891929626
870,0.2784682512283325
871,0.7196190357208252
872,0.3612575829029083
873,0.41920194029808044
874,0.40354204177856445
875,0.2835655212402344
876,0.4077205955982208
877,0.36911454796791077
878,0.3025783598423004
879,0.6592444777488708
880,0.37581348419189453
881,0.4556289613246918
882,0.3531385362148285
883,0.45572832226753235
884,0.34084466099739075
885,0.43365758657455444
886,0.35338521003723145
887,0.41806119680404663
888,0.3399505019187927
889,0.6334930658340454
890,0.4191645085811615
891,0.3891535997390747
892,0.3482762575149536
893,0.3436852693557739
894,0.6538594961166382
895,0.24359115958213806
896,0.37538740038871765
897,0.5142654776573181
898,0.3333832621574402
899,0.36011645197868347
900,0.515196681022644
901,0.4382161796092987
902,0.5226044058799744
903,0.3442157506942749
904,0.29452064633369446
905,0.29507243633270264
906,0.31983304023742676
907,0.558949887752533
908,0.3959970474243164
909,0.32169243693351746
910,0.2592153549194336
911,0.35241371393203735
912,0.41647693514823914
913,0.32355302572250366
914,0.4144858717918396
915,0.43816429376602173
916,0.5899645090103149
917,0.6209444403648376
918,0.4565507769584656
919,0.3618558943271637
920,0.645643413066864
921,0.41555702686309814
922,0.2832336723804474
923,0.3029659390449524
924,0.32048317790031433
925,0.2677285671234131
926,0.36302950978279114
927,0.32313746213912964
928,0.6047379970550537
929,0.41822490096092224
930,0.33014389872550964
931,0.3611356019973755
932,0.5358467102050781
933,0.4083040952682495
934,0.5231103897094727
935,0.4549461901187897
936,0.4556586444377899
937,0.49427467584609985
938,0.2616991400718689
939,0.39099475741386414
940,0.40742602944374084
941,0.3920232057571411
942,0.3733808398246765
943,0.36594584584236145
944,0.6383980512619019
945,0.29578593373298645
946,0.44421109557151794
947,0.37422940135002136
948,0.40866824984550476
949,0.6787163019180298
950,0.4741600751876831
951,0.30959436297416687
952,0.27055060863494873
953,0.5158162117004395
954,0.3943789601325989
955,0.5277022123336792
956,0.5029044151306152
957,0.39781469106674194
958,0.2525062561035156
959,0.48895928263664246
960,0.35496100783348083
961,0.377774715423584
962,0.638236403465271
963,0.5142821073532104
964,0.5168682932853699
965,0.7210599780082703
966,0.3372230529785156
967,0.36198553442955017
968,0.6104086637496948
969,0.3996826112270355
970,0.44540831446647644
971,0.25930753350257874
972,0.45230889320373535
973,0.38760244846343994
974,0.34848740696907043
975,0.30759504437446594
976,0.6533120274543762
977,0.5906904339790344
978,0.3993835747241974
979,0.7103512287139893
980,0.47063764929771423
981,0.37202170491218567
982,0.43474286794662476
983,0.6150975823402405
984,0.5451997518539429
985,0.4047040045261383
986,0.32752007246017456
987,0.311051607131958
988,0.5247787833213806
989,0.3774730861186981
990,0.3957291841506958
991,0.32378289103507996
992,0.40169042348861694
993,0.26242369413375854
994,0.43622392416000366
995,0.44688668847084045
996,0.3957609534263611
997,0.6813173890113831
998,0.2614406943321228
999,0.27229300141334534
1000,0.4354088306427002
1001,0.5037826299667358
1002,0.3807375431060791
1003,0.293101966381073
1004,0.43391308188438416
1005,0.3522292375564575
1006,0.43392521142959595
1007,0.3313426673412323
1008,0.3069276213645935
1009,0.39560025930404663
1010,0.4333890974521637
1011,0.40658190846443176
1012,0.4407671093940735
1013,0.34836339950561523
1014,0.5571584701538086
1015,0.41663992404937744
1016,0.3750900328159332
1017,0.5609189867973328
1018,0.3454747796058655
1019,0.37325558066368103
1020,0.3673088550567627
1021,0.3000742197036743
1022,0.46129170060157776
1023,0.44860732555389404
1024,0.43761661648750305
1025,0.5350700616836548
1026,0.444477915763855
1027,0.39947599172592163
1028,0.37752920389175415
1029,0.517931342124939
1030,0.31817859411239624
1031,0.4060305953025818
1032,0.34399938583374023
1033,0.3889915943145752
1034,0.3444456458091736
1035,0.4410213530063629
1036,0.4503837823867798
1037,0.47415369749069214
1038,0.41313254833221436
1039,0.5942149758338928
1040,0.42863357067108154
1041,0.5525838136672974
1042,0.35115161538124084
1043,0.41191422939300537
1044,0.3144761621952057
1045,0.4566646218299866
1046,0.550697386264801
1047,0.4038700759410858
1048,0.26934605836868286
1049,0.4835602343082428
1050,0.40380677580833435
1051,0.5750904679298401
1052,0.4166530966758728
1053,0.34473681449890137
1054,0.5332143306732178
1055,0.5137290954589844
1056,0.29329386353492737
1057,0.30614572763442993
1058,0.3907785415649414
1059,0.525603711605072
1060,0.42727452516555786
1061,0.4373630881309509
1062,0.4748588502407074
1063,0.4440942704677582
1064,0.6473012566566467
1065,0.39401158690452576
1066,0.48976489901542664
1067,0.44046661257743835
1068,0.5363926887512207
1069,0.23520925641059875
1070,0.660943865776062
1071,0.5220357179641724
1072,0.3223118185997009
1073,0.2867238521575928
1074,0.3974064886569977
1075,0.45665591955184937
1076,0.4990210235118866
1077,0.4142991602420807
1078,0.3527143597602844
1079,0.4401821196079254
1080,0.4645208716392517
1081,0.2887360155582428
